道路要素编号,点序号,名称,道路类型,OSM编号,经度,纬度,x_m,y_m
RD1100,40,未记录,农林作业道路,1251667275,109.1869249,23.0986498,-4503.204578713948,9982.508921118246
RD1100,41,未记录,农林作业道路,1251667275,109.1867531,23.0986911,-4520.8168460900515,9987.082653604568
RD1100,42,未记录,农林作业道路,1251667275,109.1865663,23.0987598,-4539.966855090088,9994.690775198129
RD1100,43,未记录,农林作业道路,1251667275,109.1863549,23.0987735,-4561.63876034906,9996.207969751747
RD1100,44,未记录,农林作业道路,1251667275,109.1861868,23.0989419,-4578.871718125741,10014.857280906843
RD1100,45,未记录,农林作业道路,1251667275,109.186,23.0989007,-4598.02172712432,10010.294622833451
RD1100,46,未记录,农林作业道路,1251667275,109.1858431,23.0987804,-4614.106504491068,9996.972104234826
RD1100,47,未记录,农林作业道路,1251667275,109.1856899,23.0986223,-4629.811972256935,9979.463457598078
RD1100,48,未记录,农林作业道路,1251667275,109.1853574,23.0988457,-4663.898578210872,10004.203695793116
RD1100,49,未记录,农林作业道路,1251667275,109.1852491,23.0987529,-4675.001072722433,9993.926640715052
RD1100,50,未记录,农林作业道路,1251667275,109.1850324,23.0985948,-4697.216313354301,9976.417994078305
RD1100,51,未记录,农林作业道路,1251667275,109.1849763,23.0983543,-4702.9674670199975,9949.784031294377
RD1100,52,未记录,农林作业道路,1251667275,109.1847187,23.0983033,-4729.375616474677,9944.136080766497
RD1100,53,未记录,农林作业道路,1251667275,109.184418,23.0981219,-4760.202210191241,9924.047095947108
RD1100,54,未记录,农林作业道路,1251667275,109.1844131,23.0979315,-4760.704539120404,9902.96141397627
RD1100,55,未记录,农林作业道路,1251667275,109.1845511,23.0977274,-4746.557316198878,9880.358537451422
RD1100,56,未记录,农林作业道路,1251667275,109.1847088,23.0975687,-4730.390525946123,9862.783444337887
RD1100,57,未记录,农林作业道路,1251667275,109.1845856,23.0973465,-4743.0205104670395,9838.176099096429
RD1100,58,未记录,农林作业道路,1251667275,109.1844081,23.0971606,-4761.217119661229,9817.588765701119
RD1100,59,未记录,农林作业道路,1251667275,109.1841074,23.0971243,-4792.043713376335,9813.56875385497
RD1100,60,未记录,农林作业道路,1251667275,109.1839201,23.0969701,-4811.244980430308,9796.492009317353
RD1100,61,未记录,农林作业道路,1251667275,109.1834912,23.0968749,-4855.214139207156,9785.94916833174
RD1100,62,未记录,农林作业道路,1251667275,109.1832842,23.097011,-4876.434973590902,9801.021444152353
RD1100,63,未记录,农林作业道路,1251667275,109.1830081,23.0971425,-4904.739671047071,9815.584296984509
RD1100,64,未记录,农林作业道路,1251667275,109.1827419,23.097088,-4932.029459031796,9809.548742008428
RD1100,65,未记录,农林作业道路,1251667275,109.1825841,23.0972195,-4948.206500894756,9824.111594840586
RD1100,66,未记录,农林作业道路,1251667275,109.1823032,23.0972195,-4977.003275668428,9824.111594840586
RD1100,67,未记录,农林作业道路,1251667275,109.1819926,23.0972966,-5008.844778854979,9832.649967109197
RD1100,68,未记录,农林作业道路,1251667275,109.1816376,23.0975324,-5045.237997241901,9858.763432491345
RD1100,69,未记录,农林作业道路,1251667275,109.1813912,23.0977864,-5070.497966286648,9886.892441003425
RD1100,70,未记录,农林作业道路,1251667275,109.1809179,23.0976957,-5119.018840265323,9876.84794859373
RD1100,71,未记录,农林作业道路,1251667275,109.1808095,23.0974825,-5130.131586387088,9853.237300504506
RD1100,72,未记录,农林作业道路,1251667275,109.1805433,23.0973148,-5157.421374371812,9834.665510238736
RD1100,73,未记录,农林作业道路,1251667275,109.1803658,23.0973647,-5175.617983564544,9840.191642225967
RD1100,74,未记录,农林作业道路,1251667275,109.180213,23.0973556,-5191.2824448881365,9839.183870661198
RD1100,75,未记录,农林作业道路,1251667275,109.1800848,23.0972195,-5204.425009949878,9824.111594840586
RD1100,76,未记录,农林作业道路,1251667275,109.179789,23.0972694,-5234.749274735821,9829.637726827423
RD1100,77,未记录,农林作业道路,1251667275,109.1794982,23.0972241,-5264.560958980938,9824.62101782904
RD1100,78,未记录,农林作业道路,1251667275,109.1791679,23.0971742,-5298.422029497262,9819.094885842202
RD1100,79,未记录,农林作业道路,1251667275,109.1788918,23.097283,-5326.726726951975,9831.143846968507
RD1100,80,未记录,农林作业道路,1251667275,109.1787143,23.097283,-5344.923336146164,9831.143846968507
RD1100,81,未记录,农林作业道路,1251667275,109.1786059,23.0975098,-5356.036082267929,9856.260615198815
RD1100,82,未记录,农林作业道路,1251667275,109.1784235,23.0976911,-5374.735020391282,9876.33852560488
RD1100,83,未记录,农林作业道路,1251667275,109.1781672,23.0977728,-5401.009898904561,9885.386320862735
RD1100,84,未记录,农林作业道路,1251667275,109.1779059,23.0977002,-5427.797357960122,9877.34629716965
RD1100,85,未记录,农林作业道路,1251667275,109.1775509,23.0978,-5464.190576347043,9888.398561144115
RD1100,86,未记录,农林作业道路,1251667275,109.1772995,23.0979723,-5489.963125931159,9907.47977439834
RD1100,87,未记录,农林作业道路,1251667275,109.1769692,23.0980766,-5523.824196447483,9919.030386948725
RD1100,88,未记录,农林作业道路,1251667275,109.1769155,23.0982297,-5529.3293114537,9935.985312945691
RD1100,89,未记录,农林作业道路,1251667275,109.1771137,23.098563,-5509.010618821865,9972.896330807682
RD1100,90,未记录,农林作业道路,1251667275,109.1773006,23.098662,-5489.850358213081,9983.859999479891
RD1100,91,未记录,农林作业道路,1251667275,109.1773968,23.0990474,-5479.988308610579,10026.540786410807
RD1100,92,未记录,农林作业道路,1251667275,109.1773855,23.0993131,-5481.1467406321735,10055.965501220278
RD1100,93,未记录,农林作业道路,1251667275,109.1773742,23.099485,-5482.305172653768,10075.002416823574
RD1100,94,未记录,农林作业道路,1251667275,109.1772383,23.0998756,-5496.237111749342,10118.259073220128
RD1100,95,未记录,农林作业道路,1251667275,109.1768929,23.1002402,-5531.646175498346,10158.636382288487
RD1100,96,未记录,农林作业道路,1251667275,109.1764285,23.1001621,-5579.254656114906,10149.987265891763
RD1100,97,未记录,农林作业道路,1251667275,109.1764965,23.1000162,-5572.283560762016,10133.829697616662
RD1100,98,未记录,农林作业道路,1251667275,109.1764285,23.0997246,-5579.254656114906,10101.536709891923
RD1100,99,未记录,农林作业道路,1251667275,109.1763266,23.0995787,-5589.701047534035,10085.379141616822
RD1100,100,未记录,农林作业道路,1251667275,109.1760435,23.0994225,-5618.72335774532,10068.080908823373
RD1100,101,未记录,农林作业道路,1251667275,109.1757433,23.0994433,-5649.498693407946,10070.384386685928
RD1100,102,未记录,农林作业道路,1251667275,109.1755055,23.0993495,-5673.877023921193,10059.996587479358
RD1100,103,未记录,农林作业道路,1251667275,109.1749675,23.099412,-5729.030690097065,10066.91809547956
RD1100,104,未记录,农林作业道路,1251667275,109.1745202,23.0994068,-5774.886145263741,10066.342226013921
RD1100,105,未记录,农林作业道路,1251667275,109.174237,23.0990266,-5803.918707086688,10024.23730854825
RD1100,106,未记录,农林作业道路,1251667275,109.1741634,23.0987714,-5811.463892646,9995.975407082986
RD1100,107,未记录,农林作业道路,1251667275,109.1742031,23.0985578,-5807.394003152928,9972.320461342044
RD1100,108,未记录,农林作业道路,1251667275,109.1740842,23.0983963,-5819.5831684102795,9954.435284670419
RD1100,109,未记录,农林作业道路,1251667275,109.1738067,23.097964,-5848.031388416599,9906.560598136219
RD1100,110,未记录,农林作业道路,1251667275,109.1734046,23.0978859,-5889.253115496897,9897.911481739495
RD1100,111,未记录,农林作业道路,1251667275,109.1731158,23.0979536,-5918.85976752481,9905.408859204941
RD1100,112,未记录,农林作业道路,1251667275,109.172861,23.0978755,-5944.980871877736,9896.759742808217
RD1100,113,未记录,农林作业道路,1251667275,109.1725949,23.0979171,-5972.260408250799,9901.366698532935
RD1100,114,未记录,农林作业道路,1251667275,109.172391,23.0981255,-5993.163442699262,9924.445774807844
RD1100,115,未记录,农林作业道路,1251667275,109.1722494,23.0981619,-6007.679723611464,9928.476861067315
RD1100,116,未记录,农林作业道路,1251667275,109.1722721,23.0984068,-6005.352607956614,9955.598098014232
RD1100,117,未记录,农林作业道路,1251667275,109.171468,23.0980369,-6087.785810505549,9914.633845067305
RD1100,118,未记录,农林作业道路,1251667275,109.1715756,23.0978286,-6076.755077271249,9891.565843204931
RD1100,119,未记录,农林作业道路,1251667275,109.1717738,23.0978077,-6056.4363846394135,9889.25129092984
RD1100,120,未记录,农林作业道路,1251667275,109.1716662,23.0975369,-6067.467117873714,9859.261781067658
RD1100,121,未记录,农林作业道路,1251667275,109.1720512,23.0971671,-6027.998416243299,9818.308602533267
RD1100,122,未记录,农林作业道路,1251667275,109.1722381,23.096792,-6008.838155633059,9776.7684801207
RD1100,123,未记录,农林作业道路,1251667275,109.1722891,23.0962034,-6003.6098341183915,9711.584486380121
RD1100,124,未记录,农林作业道路,1251667275,109.1722098,23.0960315,-6011.739361492875,9692.547570776826
RD1100,125,未记录,农林作业道路,1251667275,109.172425,23.0954273,-5989.677895022817,9625.635968639723
RD1100,126,未记录,农林作业道路,1251667275,109.1725099,23.0954117,-5980.974277443367,9623.908360242807
RD1100,127,未记录,农林作业道路,1251667275,109.1725326,23.0946929,-5978.647161788517,9544.30548103658
RD1100,128,未记录,农林作业道路,1251667275,109.1726572,23.0944272,-5965.873654714537,9514.880766227107
RD1100,129,未记录,农林作业道路,1251667275,109.1728497,23.0943699,-5946.13930389933,9508.535127692936
RD1100,130,未记录,农林作业道路,1251667275,109.1730309,23.0945939,-5927.563385105717,9533.341812364763
RD1100,131,未记录,农林作业道路,1251667275,109.1731441,23.0944168,-5915.958561664994,9513.729027296222
RD1100,132,未记录,农林作业道路,1251667275,109.1731894,23.0941199,-5911.314581966954,9480.849095692916
RD1100,133,未记录,农林作业道路,1251667275,109.1730705,23.0940157,-5923.503747224307,9469.309557555462
RD1100,134,未记录,农林作业道路,1251667275,109.1731498,23.0938178,-5915.374219848366,9447.393294624364
RD1100,135,未记录,农林作业道路,1251667275,109.1731215,23.0934531,-5918.275425709639,9407.004911143076
RD1100,136,未记录,农林作业道路,1251667275,109.1729516,23.093224,-5935.692912480201,9381.633431418148
RD1100,137,未记录,农林作业道路,1251667275,109.1730082,23.0930312,-5929.890500760567,9360.28196353976
RD1100,138,未记录,农林作业道路,1251667275,109.1734726,23.0931198,-5882.282020144008,9370.093893280691
RD1100,139,未记录,农林作业道路,1251667275,109.1738293,23.0933229,-5845.714524373409,9392.586025677427
RD1100,140,未记录,农林作业道路,1251667275,109.1740558,23.093599,-5822.494625880301,9423.162479418177
RD1100,141,未记录,农林作业道路,1251667275,109.174271,23.0936511,-5800.433159410243,9428.932248486708
RD1101,1,未记录,农林作业道路,1251667276,109.1902105,23.0983199,-4166.377653832663,9945.974433291132
RD1101,2,未记录,农林作业道路,1251667276,109.1902179,23.0984677,-4165.619034633815,9962.342415409532
RD1101,3,未记录,农林作业道路,1251667276,109.1904197,23.0986704,-4144.931284011303,9984.790250154943
RD1101,4,未记录,农林作业道路,1251667276,109.1905206,23.0988045,-4134.587408701505,9999.641037719723
RD1101,5,未记录,农林作业道路,1251667276,109.1903076,23.0989866,-4156.423339733949,10019.807543428436
RD1101,6,未记录,农林作业道路,1251667276,109.1902217,23.0991687,-4165.22947342273,10039.97404913715
RD1101,7,未记录,农林作业道路,1251667276,109.1903188,23.0993337,-4155.275159322559,10058.246830256976
RD1101,8,未记录,农林作业道路,1251667276,109.1902478,23.0994849,-4162.553803000526,10074.991342410645
RD1101,9,未记录,农林作业道路,1251667276,109.1903524,23.0996739,-4151.830618089847,10095.921982602436
RD1101,10,未记录,农林作业道路,1251667276,109.1904645,23.0998835,-4140.338562367202,10119.13395183132
RD1101,11,未记录,农林作业道路,1251667276,109.1905654,23.1001241,-4129.994687057403,10145.778989027782
RD1101,12,未记录,农林作业道路,1251667276,109.1906775,23.1002925,-4118.502631334757,10164.428300182877
RD1101,13,未记录,农林作业道路,1251667276,109.1906289,23.1003749,-4123.484914191402,10173.553616330057
RD1101,14,未记录,农林作业道路,1251667276,109.1906177,23.1004574,-4124.633094601335,10182.690006890165
RD1101,15,未记录,农林作业道路,1251667276,109.1906812,23.1005296,-4118.123321735334,10190.685732931926
RD1101,16,未记录,农林作业道路,1251667276,109.1908456,23.1005536,-4101.269673558077,10193.343592003894
RD1101,17,未记录,农林作业道路,1251667276,109.1909988,23.1006911,-4085.56420579221,10208.570909603552
RD1101,18,未记录,农林作业道路,1251667276,109.1910996,23.1007014,-4075.230582092616,10209.711574121899
RD1101,19,未记录,农林作业道路,1251667276,109.1911482,23.1006498,-4070.248299237428,10203.997177117228
RD1101,20,未记录,农林作业道路,1251667276,109.1912864,23.1006498,-4056.080573094036,10203.997177117228
RD1101,21,未记录,农林作业道路,1251667276,109.1914321,23.1004677,-4041.143976138678,10183.830671408514
RD1101,22,未记录,农林作业道路,1251667276,109.1916675,23.1002684,-4017.0116842849116,10161.759366698374
RD1101,23,未记录,农林作业道路,1251667276,109.1918954,23.1001378,-3993.6482632401967,10147.2961835814
RD1101,24,未记录,农林作业道路,1251667276,109.1920187,23.1001275,-3981.0080271076185,10146.155519063053
RD1101,25,未记录,农林作业道路,1251667276,109.1921644,23.1002237,-3966.0714301537173,10156.80910417678
RD1101,26,未记录,农林作业道路,1251667276,109.19234,23.1002169,-3948.069601565071,10156.056044106239
RD1101,27,未记录,农林作业道路,1251667276,109.1925716,23.1002684,-3924.3268709223894,10161.759366698374
RD1101,28,未记录,农林作业道路,1251667276,109.1926837,23.1003543,-3912.834815199744,10171.272287293361
RD1101,29,未记录,农林作业道路,1251667276,109.1928742,23.1003268,-3893.3054966002837,10168.226823773586
RD1101,30,未记录,农林作业道路,1251667276,109.1929751,23.1004402,-3882.961621290485,10180.78520788874
RD1101,31,未记录,农林作业道路,1251667276,109.1929602,23.1006464,-3884.4891113012986,10203.620647081958
RD1101,32,未记录,农林作业道路,1251667276,109.1931694,23.1007633,-3863.0427414799397,10216.566635645311
RD1101,33,未记录,农林作业道路,1251667276,109.1934271,23.1006698,-3836.6243404150546,10206.212059677136
RD1101,34,未记录,农林作业道路,1251667276,109.1935857,23.1007792,-3820.3652856646304,10218.327467280624
RD1101,35,未记录,农林作业道路,1251667276,109.1936593,23.1009459,-3812.8201001067746,10236.788513417887
RD1101,36,未记录,农林作业道路,1251667276,109.1937839,23.1009824,-3800.046593032795,10240.830674089893
RD1101,37,未记录,农林作业道路,1251667276,109.1939761,23.1009013,-3780.3429970496586,10231.849325309222
RD1101,38,未记录,农林作业道路,1251667276,109.1942002,23.1008498,-3757.369137217486,10226.146002717087
RD1101,39,未记录,农林作业道路,1251667276,109.1944169,23.1008635,-3735.153896585618,10227.663197270707
RD1101,40,未记录,农林作业道路,1251667276,109.1945402,23.1009872,-3722.513660451583,10241.362245904209
RD1101,41,未记录,农林作业道路,1251667276,109.1947793,23.1009666,-3698.002058998392,10239.080916867511
RD1101,42,未记录,农林作业道路,1251667276,109.1950109,23.1007982,-3674.2593283542533,10220.431605712416
RD1101,43,未记录,农林作业道路,1251667276,109.1952202,23.1007948,-3652.80270692269,10220.055075677146
RD1101,44,未记录,农林作业道路,1251667276,109.1954107,23.1009563,-3633.27338832323,10237.940252349164
RD1101,45,未记录,农林作业道路,1251667276,109.1955358,23.1010023,-3620.4486231953133,10243.034482237264
RD1101,46,未记录,农林作业道路,1251667276,109.1958869,23.1008408,-3584.455217629682,10225.149305565246
RD1101,47,未记录,农林作业道路,1251667276,109.1964022,23.1002418,-3531.6286671101166,10158.81357289339
RD1101,48,未记录,农林作业道路,1251667276,109.1966174,23.1001741,-3509.567200640059,10151.316195427944
RD1101,49,未记录,农林作业道路,1251667276,109.19664,23.1000647,-3507.2503365954135,10139.20078782485
RD1101,50,未记录,农林作业道路,1251667276,109.1965947,23.0999866,-3511.8943162934524,10130.551671428124
RD1101,51,未记录,农林作业道路,1251667276,109.1966513,23.0996636,-3506.091904573819,10094.78131808409
RD1101,52,未记录,农林作业道路,1251667276,109.1967327,23.0995367,-3497.7470933719264,10080.727888241176
RD1101,53,未记录,农林作业道路,1251667276,109.1968856,23.0994872,-3482.0723804381305,10075.246053904873
RD1101,54,未记录,农林作业道路,1251667276,109.1970612,23.0995783,-3464.070551850941,10085.334843965891
RD1101,55,未记录,农林作业道路,1251667276,109.1972509,23.0997502,-3444.623246137488,10104.371759568794
RD1101,56,未记录,农林作业道路,1251667276,109.1974915,23.0997138,-3419.95787052103,10100.340673309716
RD1101,57,未记录,农林作业道路,1251667276,109.1977265,23.099521,-3395.8665851095384,10078.98920543133
RD1101,58,未记录,农林作业道路,1251667276,109.1978568,23.0994039,-3382.508736220388,10066.02106804251
RD1101,59,未记录,农林作业道路,1251667276,109.1979615,23.0991825,-3371.775299698047,10041.5023181037
RD1101,60,未记录,农林作业道路,1251667276,109.1980352,23.0991096,-3364.2198625285296,10033.42907117222
RD1101,61,未记录,农林作业道路,1251667276,109.1980352,23.0989351,-3364.2198625285296,10014.104220836301
RD1101,62,未记录,农林作业道路,1251667276,109.1981824,23.0988726,-3349.1294914128184,10007.182712836493
RD1101,63,未记录,农林作业道路,1251667276,109.19844,23.0989403,-3322.721341956681,10014.680090301941
RD1101,64,未记录,农林作业道路,1251667276,109.198542,23.0992215,-3312.264698927347,10045.8213390954
RD1101,65,未记录,农林作业道路,1251667276,109.1987572,23.0993882,-3290.2032324572897,10064.282385233057
RD1101,66,未记录,农林作业道路,1251667276,109.1990063,23.0994638,-3264.666469922449,10072.654641309695
RD1101,67,未记录,农林作业道路,1251667276,109.199305,23.0994121,-3234.04490842309,10066.929169892095
RD1101,68,未记录,农林作业道路,1251667276,109.1994777,23.0994278,-3216.3403765478597,10068.667852701941
RD1101,69,未记录,农林作业道路,1251667276,109.1995881,23.0993991,-3205.022598210348,10065.489496228194
RD1101,70,未记录,农林作业道路,1251667276,109.1998457,23.0994486,-3178.6144487556676,10070.971330564103
RD1101,71,未记录,农林作业道路,1251667276,109.2000185,23.099459,-3160.8996652702326,10072.123069495381
RD1101,72,未记录,农林作业道路,1251667276,109.2000892,23.0993939,-3153.6517764257933,10064.913626762556
RD1101,73,未记录,农林作业道路,1251667276,109.2002082,23.0993574,-3141.45235955678,10060.871466090548
RD1101,74,未记录,农林作业道路,1251667276,109.2002761,23.0994173,-3134.4915158155522,10067.505039357735
RD1101,75,未记录,农林作业道路,1251667276,109.2002308,23.0995163,-3139.135495513591,10078.468708029945
RD1101,76,未记录,农林作业道路,1251667276,109.2001629,23.0996153,-3146.0963392562758,10089.43237670176
RD1101,77,未记录,农林作业道路,1251667276,109.2002676,23.0997247,-3135.362902733935,10101.547784304854
RD1101,78,未记录,农林作业道路,1251667276,109.2005367,23.0997018,-3107.775818035794,10099.011743773535
RD1101,79,未记录,农林作业道路,1251667276,109.2007942,23.0997965,-3081.3779201913185,10109.49921269529
RD1101,80,未记录,农林作业道路,1251667276,109.2010045,23.0998439,-3059.818782651881,10114.748484362435
RD1101,81,未记录,农林作业道路,1251667276,109.2010904,23.0997334,-3051.0126489631007,10102.511258218692
RD1101,82,未记录,农林作业道路,1251667276,109.2011762,23.0994847,-3042.2167668845245,10074.96919358518
RD1101,83,未记录,农林作业道路,1251667276,109.2014895,23.0989281,-3010.09847020788,10013.329011940295
RD1101,84,未记录,农林作业道路,1251667276,109.2017341,23.0988926,-2985.02303015847,10009.3975953964
RD1101,85,未记录,农林作业道路,1251667276,109.2017856,23.0987741,-2979.7434505898664,9996.274416228538
RD1101,86,未记录,农林作业道路,1251667276,109.2018542,23.098557,-2972.710845571379,9972.231866039789
RD1101,87,未记录,农林作业道路,1251667276,109.2020345,23.0984347,-2954.227191275435,9958.687859185331
RD1101,88,未记录,农林作业道路,1251667276,109.2022276,23.0985728,-2934.4313307946295,9973.98162326217
RD1101,89,未记录,农林作业道路,1251667276,109.2023521,23.098707,-2921.668075332311,9988.84348523988
RD1101,90,未记录,农林作业道路,1251667276,109.2025495,23.0987347,-2901.4313955864836,9991.911097585513
RD1101,91,未记录,农林作业道路,1251667276,109.2027211,23.0986083,-2883.8396314307884,9977.913039806064
RD1101,92,未记录,农林作业道路,1251667276,109.202867,23.0984347,-2868.882531255021,9958.687859185331
RD1101,93,未记录,农林作业道路,1251667276,109.2030215,23.0984544,-2853.043792547753,9960.869518507237
RD1101,94,未记录,农林作业道路,1251667276,109.2031117,23.0985491,-2843.796839595407,9971.356987428599
RD1101,95,未记录,农林作业道路,1251667276,109.2030945,23.0986636,-2845.560116654039,9984.037190084402
RD1101,96,未记录,农林作业道路,1251667276,109.2029872,23.0987781,-2856.5600950577254,9996.717392740598
RD1101,97,未记录,农林作业道路,1251667276,109.2029314,23.0989597,-2862.2804938913514,10016.828526385452
RD1101,98,未记录,农林作业道路,1251667276,109.2030258,23.0990544,-2852.602973282731,10027.315995306813
RD1101,99,未记录,农林作业道路,1251667276,109.2032404,23.0989636,-2830.603016478272,10017.260428484582
RD1101,100,未记录,农林作业道路,1251667276,109.2033777,23.098782,-2816.527554831092,9997.149294839728
RD1101,101,未记录,农林作业道路,1251667276,109.2034292,23.0986202,-2811.247975262488,9979.230894929316
RD1101,102,未记录,农林作业道路,1251667276,109.2033906,23.0983952,-2815.2050970360256,9954.313466129377
RD1101,103,未记录,农林作业道路,1251667276,109.2034593,23.0982847,-2808.1622404073337,9942.076239985634
RD1101,104,未记录,农林作业道路,1251667276,109.2036696,23.0983399,-2786.6031028678963,9948.18931585104
RD1101,105,未记录,农林作业道路,1251667276,109.2036996,23.0984268,-2783.527619624403,9957.81298057414
RD1101,106,未记录,农林作业道路,1251667276,109.2038326,23.0985807,-2769.8929772422453,9974.85650187336
RD1101,107,未记录,农林作业道路,1251667276,109.2039871,23.0986202,-2754.0542385349772,9979.230894929316
RD1101,108,未记录,农林作业道路,1251667276,109.2040343,23.098711,-2749.2154782313955,9989.286461751939
RD1101,109,未记录,农林作业道路,1251667276,109.2039743,23.0989044,-2755.366444719839,10010.704376106722
RD1101,110,未记录,农林作业道路,1251667276,109.2040472,23.0994649,-2747.893020436329,10072.776459850738
RD1101,111,未记录,农林作业道路,1251667276,109.2039786,23.0996544,-2754.925625454817,10093.76247210639
RD1101,112,未记录,农林作业道路,1251667276,109.2039957,23.0998202,-2753.17260000639,10112.123848528863
RD1101,113,未记录,农林作业道路,1251667276,109.2040816,23.1000413,-2744.366466317609,10136.609375229671
RD1101,114,未记录,农林作业道路,1251667276,109.2039871,23.1002781,-2754.0542385349772,10162.833584739932
RD1101,115,未记录,农林作业道路,1251667276,109.2039356,23.10059,-2759.3338181050376,10197.374678262971
RD1101,116,未记录,农林作业道路,1251667276,109.2038498,23.1007202,-2768.129700182157,10211.793563728621
RD1101,117,未记录,农林作业道路,1251667276,109.2039185,23.100815,-2761.086843553465,10222.292107062913
RD1101,118,未记录,农林作业道路,1251667276,109.2041073,23.1007597,-2741.731802337681,10216.167956784575
RD1101,119,未记录,农林作业道路,1251667276,109.2043176,23.1008387,-2720.172664798244,10224.916742896485
RD1101,120,未记录,农林作业道路,1251667276,109.2044678,23.1009531,-2704.7747453559978,10237.585871139752
RD1101,121,未记录,农林作业道路,1251667276,109.2046952,23.1010716,-2681.462582366677,10250.709050307614
RD1101,122,未记录,农林作业道路,1251667276,109.2048068,23.1011979,-2670.021784699425,10264.69603367374
RD1101,123,未记录,农林作业道路,1251667276,109.2050171,23.1012452,-2648.462647158531,10269.93423092835
RD1101,124,未记录,农林作业道路,1251667276,109.2051544,23.1012018,-2634.387185512808,10265.12793577287
RD1101,125,未记录,农林作业道路,1251667276,109.205339,23.1011189,-2615.4627119518423,10255.947247561831
RD1101,126,未记录,农林作业道路,1251667276,109.2055621,23.1011466,-2592.591368227543,10259.014859907464
RD1101,127,未记录,农林作业道路,1251667276,109.2060599,23.1010084,-2541.5588495986804,10243.710021418088
RD1101,128,未记录,农林作业道路,1251667276,109.2061501,23.1008702,-2532.3118966448774,10228.405182928318
RD1101,129,未记录,农林作业道路,1251667276,109.2062831,23.1008308,-2518.6772542641766,10224.041864285293
RD1101,130,未记录,农林作业道路,1251667276,109.2064719,23.1007439,-2499.322213048393,10214.418199562193
RD1102,1,未记录,农林作业道路,1251667277,109.1887528,23.0997244,-4315.815384657674,10101.514561066459
RD1102,2,未记录,农林作业道路,1251667277,109.1887572,23.0995639,-4315.364313782447,10083.740128522555
RD1102,3,未记录,农林作业道路,1251667277,109.1886937,23.0993543,-4321.874086648449,10060.528159294066
RD1102,4,未记录,农林作业道路,1251667277,109.1885629,23.0993612,-4335.283193592993,10061.292293777144
RD1102,5,未记录,农林作业道路,1251667277,109.1884695,23.0991825,-4344.858198092282,10041.5023181037
RD1102,6,未记录,农林作业道路,1251667277,109.1885218,23.0990038,-4339.496605636214,10021.712342429862
RD1102,7,未记录,农林作业道路,1251667277,109.1884919,23.0987804,-4342.561837269503,9996.972104234826
RD1102,8,未记录,农林作业道路,1251667277,109.1886264,23.0986326,-4328.773420725534,9980.604122116427
RD1102,9,未记录,农林作业道路,1251667277,109.1887198,23.0986464,-4319.198416226245,9982.132391082976
RD1102,10,未记录,农林作业道路,1251667277,109.1887385,23.0987976,-4317.281365004346,9998.876903236645
RD1102,11,未记录,农林作业道路,1251667277,109.1888917,23.0989557,-4301.575897238479,10016.385549873392
RD1102,12,未记录,农林作业道路,1251667277,109.1888618,23.0991241,-4304.641128871767,10035.034861028487
RD1102,13,未记录,农林作业道路,1251667277,109.1890262,23.09921,-4287.787480694511,10044.547781623474
RD1102,14,未记录,农林作业道路,1251667277,109.1892204,23.0992134,-4267.878852495627,10044.924311658744
RD1102,15,未记录,农林作业道路,1251667277,109.1892204,23.0992925,-4267.878852495627,10053.684172183583
RD1102,16,未记录,农林作业道路,1251667277,109.1894521,23.0994059,-4244.125870241284,10066.242556298737
RD1102,17,未记录,农林作业道路,1251667277,109.1897173,23.0994093,-4216.938598364433,10066.619086334007
RD1102,18,未记录,农林作业道路,1251667277,109.1898742,23.0994849,-4200.853820997685,10074.991342410645
RD1102,19,未记录,农林作业道路,1251667277,109.1899639,23.0994471,-4191.658126099276,10070.805214372129
RD1102,20,未记录,农林作业道路,1251667277,109.1902478,23.0994849,-4162.553803000526,10074.991342410645
RD1103,1,未记录,普通道路,1251667278,109.2135898,23.0799599,-1769.622806972616,7912.712243219208
RD1103,2,未记录,普通道路,1251667278,109.2131921,23.0800677,-1810.3934631762309,7924.650460217792
RD1103,3,未记录,普通道路,1251667278,109.2128745,23.0800204,-1842.9525791193546,7919.412262963183
RD1103,4,未记录,普通道路,1251667278,109.2124969,23.079594,-1881.662661549465,7872.19096678434
RD1103,5,未记录,普通道路,1251667278,109.212557,23.0792544,-1875.5014434508169,7834.5822609156685
RD1103,6,未记录,普通道路,1251667278,109.2130891,23.0784964,-1820.9526223134385,7750.638211891881
RD1103,7,未记录,普通道路,1251667278,109.2133895,23.0778094,-1790.1567834304033,7674.5569959562745
RD1103,8,未记录,普通道路,1251667278,109.213278,23.0775252,-1801.5873294874505,7643.083514778868
RD1103,9,未记录,普通道路,1251667278,109.2128059,23.0774778,-1849.9851841363854,7637.834243111723
RD1103,10,未记录,普通道路,1251667278,109.2122823,23.0772409,-1903.662618355381,7611.598959188533
RD1103,11,未记录,普通道路,1251667278,109.2121536,23.0770277,-1916.8564414725165,7587.988311098914
RD1103,12,未记录,普通道路,1251667278,109.2117416,23.0768145,-1959.0930780228036,7564.37766300969
RD1103,13,未记录,普通道路,1251667278,109.2118017,23.0765303,-1952.9318599241558,7532.904181832283
RD1103,14,未记录,普通道路,1251667278,109.2121192,23.0763407,-1920.3829955912365,7511.907095163308
RD1103,15,未记录,普通道路,1251667278,109.2124797,23.0762855,-1883.4259386095532,7505.794019297901
RD1103,16,未记录,普通道路,1251667278,109.2124797,23.0761433,-1883.4259386095532,7490.046204296073
