服务区编号,机型编号,组合计数,总质量（kg）,总体积（m³）,往返能耗（kWh）,临界安全余量,临界安全余量（%）,医疗物资箱数,饮用水箱数,应急食品箱数,生活卫生用品箱数
S001,C,"(2, 2, 3, 1)",64,0.197,2.56557838592,0.679302701759,67.9302701759,2,2,3,1
S001,C,"(2, 3, 2, 0)",64,0.161,2.56557838592,0.679302701759,67.9302701759,2,3,2,0
S006,C,"(0, 3, 1, 1)",56,0.144,2.5412007469,0.682349906638,68.2349906638,0,3,1,1
S001,C,"(0, 3, 1, 2)",62,0.179,2.52117964687,0.684852544141,68.4852544141,0,3,1,2
S001,C,"(0, 4, 0, 1)",62,0.143,2.52117964687,0.684852544141,68.4852544141,0,4,0,1
S001,C,"(2, 2, 2, 2)",62,0.204,2.52117964687,0.684852544141,68.4852544141,2,2,2,2
S001,C,"(2, 3, 1, 1)",62,0.168,2.52117964687,0.684852544141,68.4852544141,2,3,1,1
S001,C,"(2, 4, 0, 0)",62,0.132,2.52117964687,0.684852544141,68.4852544141,2,4,0,0
S001,C,"(1, 2, 3, 1)",61,0.185,2.50013206651,0.687483491687,68.7483491687,1,2,3,1
S001,C,"(1, 3, 2, 0)",61,0.149,2.50013206651,0.687483491687,68.7483491687,1,3,2,0
S006,C,"(1, 3, 1, 0)",53,0.121,2.48802430863,0.688996961421,68.8996961421,1,3,1,0
S001,C,"(2, 3, 0, 2)",60,0.175,2.47980307438,0.690024615702,69.0024615702,2,3,0,2
S001,C,"(1, 2, 2, 2)",59,0.192,2.46015873864,0.69248015767,69.248015767,1,2,2,2
S001,C,"(1, 3, 1, 1)",59,0.156,2.46015873864,0.69248015767,69.248015767,1,3,1,1
S001,C,"(1, 4, 0, 0)",59,0.12,2.46015873864,0.69248015767,69.248015767,1,4,0,0
S006,C,"(1, 3, 0, 1)",51,0.128,2.45522106837,0.693097366454,69.3097366454,1,3,0,1
S006,B,"(1, 1, 1, 0)",25,0.067,1.22571174286,0.693572064285,69.3572064285,1,1,1,0
S001,C,"(0, 2, 3, 1)",58,0.173,2.44116731547,0.694854085567,69.4854085567,0,2,3,1
S001,C,"(0, 3, 2, 0)",58,0.137,2.44116731547,0.694854085567,69.4854085567,0,3,2,0
S001,C,"(2, 2, 3, 0)",58,0.162,2.44116731547,0.694854085567,69.4854085567,2,2,3,0
S001,B,"(0, 2, 0, 0)",28,0.054,1.22041761597,0.694895596009,69.4895596009,0,2,0,0
S006,C,"(0, 3, 1, 0)",50,0.109,2.43954977801,0.695056277749,69.5056277749,0,3,1,0
S001,C,"(1, 3, 0, 2)",57,0.163,2.42279907917,0.697150115103,69.7150115103,1,3,0,2
S006,A,"(0, 1, 1, 0)",22,0.055,1.35846936096,0.698117919787,69.8117919787,0,1,1,0
S006,C,"(0, 3, 0, 1)",48,0.116,2.40957331666,0.698803335417,69.8803335417,0,3,0,1
S001,C,"(0, 2, 2, 2)",56,0.18,2.40502616804,0.699371728995,69.9371728995,0,2,2,2
S001,C,"(0, 3, 1, 1)",56,0.144,2.40502616804,0.699371728995,69.9371728995,0,3,1,1
S001,C,"(0, 4, 0, 0)",56,0.108,2.40502616804,0.699371728995,69.9371728995,0,4,0,0
S001,C,"(2, 1, 3, 2)",56,0.205,2.40502616804,0.699371728995,69.9371728995,2,1,3,2
S001,C,"(2, 2, 2, 1)",56,0.169,2.40502616804,0.699371728995,69.9371728995,2,2,2,1
S001,C,"(2, 3, 1, 0)",56,0.133,2.40502616804,0.699371728995,69.9371728995,2,3,1,0
S001,C,"(1, 2, 3, 0)",55,0.15,2.3878224443,0.701522194462,70.1522194462,1,2,3,0
S001,C,"(0, 3, 0, 2)",54,0.151,2.37116336677,0.703604579154,70.3604579154,0,3,0,2
S001,C,"(2, 2, 1, 2)",54,0.176,2.37116336677,0.703604579154,70.3604579154,2,2,1,2
S001,C,"(2, 3, 0, 1)",54,0.14,2.37116336677,0.703604579154,70.3604579154,2,3,0,1
S006,C,"(1, 2, 1, 1)",45,0.129,2.36777148698,0.704028564128,70.4028564128,1,2,1,1
S006,C,"(1, 3, 0, 0)",45,0.093,2.36777148698,0.704028564128,70.4028564128,1,3,0,0
S001,C,"(1, 1, 3, 2)",53,0.193,2.35502587486,0.705621765643,70.5621765643,1,1,3,2
S001,C,"(1, 2, 2, 1)",53,0.157,2.35502587486,0.705621765643,70.5621765643,1,2,2,1
S001,C,"(1, 3, 1, 0)",53,0.121,2.35502587486,0.705621765643,70.5621765643,1,3,1,0
S006,B,"(0, 1, 1, 0)",22,0.055,1.1704118524,0.707397036899,70.7397036899,0,1,1,0
S001,C,"(0, 2, 3, 0)",52,0.138,2.33938828277,0.707576464654,70.7576464654,0,2,3,0
S006,A,"(1, 1, 0, 0)",17,0.039,1.31294346111,0.708234786421,70.8234786421,1,1,0,0
S006,C,"(0, 2, 1, 1)",42,0.117,2.32940978413,0.708823776984,70.8823776984,0,2,1,1
S006,C,"(0, 3, 0, 0)",42,0.081,2.32940978413,0.708823776984,70.8823776984,0,3,0,0
S001,C,"(1, 2, 1, 2)",51,0.164,2.32423018292,0.709471227135,70.9471227135,1,2,1,2
S001,C,"(1, 3, 0, 1)",51,0.128,2.32423018292,0.709471227135,70.9471227135,1,3,0,1
S001,B,"(1, 1, 1, 0)",25,0.067,1.15503135841,0.711242160397,71.1242160397,1,1,1,0
S001,C,"(0, 1, 3, 2)",50,0.181,2.30953235765,0.711308455294,71.1308455294,0,1,3,2
S001,C,"(0, 2, 2, 1)",50,0.145,2.30953235765,0.711308455294,71.1308455294,0,2,2,1
S001,C,"(0, 3, 1, 0)",50,0.109,2.30953235765,0.711308455294,71.1308455294,0,3,1,0
S001,C,"(2, 1, 3, 1)",50,0.17,2.30953235765,0.711308455294,71.1308455294,2,1,3,1
S001,C,"(2, 2, 2, 0)",50,0.134,2.30953235765,0.711308455294,71.1308455294,2,2,2,0
S006,C,"(1, 2, 1, 0)",39,0.094,2.29414599997,0.713231750004,71.3231750004,1,2,1,0
S006,A,"(0, 1, 0, 0)",14,0.027,1.29023239351,0.713281690331,71.3281690331,0,1,0,0
S001,C,"(0, 2, 1, 2)",48,0.152,2.2814461318,0.714819233525,71.4819233525,0,2,1,2
S001,C,"(0, 3, 0, 1)",48,0.116,2.2814461318,0.714819233525,71.4819233525,0,3,0,1
S001,C,"(2, 1, 2, 2)",48,0.177,2.2814461318,0.714819233525,71.4819233525,2,1,2,2
S001,C,"(2, 2, 1, 1)",48,0.141,2.2814461318,0.714819233525,71.4819233525,2,2,1,1
S001,C,"(2, 3, 0, 0)",48,0.105,2.2814461318,0.714819233525,71.4819233525,2,3,0,0
S001,A,"(0, 1, 1, 0)",22,0.055,1.28234604855,0.715034211433,71.5034211433,0,1,1,0
S006,B,"(0, 1, 0, 1)",20,0.062,1.13946664831,0.715133337922,71.5133337922,0,1,0,1
S006,C,"(1, 2, 0, 1)",37,0.101,2.2722131954,0.715973350575,71.5973350575,1,2,0,1
S001,C,"(1, 1, 3, 1)",47,0.158,2.26802455172,0.716496931036,71.6496931036,1,1,3,1
S001,C,"(1, 2, 2, 0)",47,0.122,2.26802455172,0.716496931036,71.6496931036,1,2,2,0
S006,C,"(0, 2, 1, 0)",36,0.082,2.26169106126,0.717288617342,71.7288617342,0,2,1,0
S006,A,"(1, 0, 1, 0)",11,0.04,1.27058669842,0.717647400352,71.7647400352,1,0,1,0
S001,C,"(2, 2, 0, 2)",46,0.148,2.25499675711,0.718125405361,71.8125405361,2,2,0,2
S001,A,"(2, 1, 0, 0)",20,0.051,1.26434567642,0.719034294129,71.9034294129,2,1,0,0
S001,C,"(1, 1, 2, 2)",45,0.165,2.24234839489,0.719706450639,71.9706450639,1,1,2,2
S001,C,"(1, 2, 1, 1)",45,0.129,2.24234839489,0.719706450639,71.9706450639,1,2,1,1
S001,C,"(1, 3, 0, 0)",45,0.093,2.24234839489,0.719706450639,71.9706450639,1,3,0,0
S006,C,"(0, 2, 0, 1)",34,0.089,2.24149274035,0.719813407456,71.9813407456,0,2,0,1
S006,A,"(1, 0, 0, 1)",9,0.047,1.25910619109,0.720198624202,72.0198624202,1,0,0,1
S001,C,"(0, 1, 3, 1)",44,0.146,2.23006590738,0.721241761577,72.1241761577,0,1,3,1
S001,C,"(0, 2, 2, 0)",44,0.11,2.23006590738,0.721241761577,72.1241761577,0,2,2,0
S001,C,"(2, 1, 3, 0)",44,0.135,2.23006590738,0.721241761577,72.1241761577,2,1,3,0
S006,A,"(0, 0, 1, 0)",8,0.028,1.25384405694,0.721367987347,72.1367987347,0,0,1,0
S001,C,"(1, 2, 0, 2)",43,0.136,2.21813648417,0.722732939478,72.2732939478,1,2,0,2
S006,C,"(1, 1, 1, 1)",31,0.102,2.21319630674,0.723350461658,72.3350461658,1,1,1,1
S006,C,"(1, 2, 0, 0)",31,0.066,2.21319630674,0.723350461658,72.3350461658,1,2,0,0
S006,A,"(0, 0, 0, 1)",6,0.035,1.24428955642,0.723491209684,72.3491209684,0,0,0,1
S001,C,"(0, 1, 2, 2)",42,0.153,2.20654801772,0.724181497785,72.4181497785,0,1,2,2
S001,C,"(0, 2, 1, 1)",42,0.117,2.20654801772,0.724181497785,72.4181497785,0,2,1,1
S001,C,"(0, 3, 0, 0)",42,0.081,2.20654801772,0.724181497785,72.4181497785,0,3,0,0
S001,C,"(2, 0, 3, 2)",42,0.178,2.20654801772,0.724181497785,72.4181497785,2,0,3,2
S001,C,"(2, 1, 2, 1)",42,0.142,2.20654801772,0.724181497785,72.4181497785,2,1,2,1
S001,C,"(2, 2, 1, 0)",42,0.106,2.20654801772,0.724181497785,72.4181497785,2,2,1,0
S001,B,"(0, 1, 1, 0)",22,0.055,1.10299573744,0.724251065641,72.4251065641,0,1,1,0
S001,A,"(1, 1, 0, 0)",17,0.039,1.24032498877,0.724372224719,72.4372224719,1,1,0,0
S006,B,"(1, 1, 0, 0)",17,0.039,1.10006927124,0.724982682189,72.4982682189,1,1,0,0
S001,C,"(1, 1, 3, 0)",41,0.123,2.19528906263,0.725588867171,72.5588867171,1,1,3,0
S001,A,"(0, 0, 2, 0)",16,0.056,1.23305047924,0.72598878239,72.598878239,0,0,2,0
S006,A,"(1, 0, 0, 0)",3,0.012,1.23255345035,0.726099233255,72.6099233255,1,0,0,0
S006,C,"(0, 1, 1, 1)",28,0.09,2.18714195945,0.726607255069,72.6607255069,0,1,1,1
S006,C,"(0, 2, 0, 0)",28,0.054,2.18714195945,0.726607255069,72.6607255069,0,2,0,0
S001,C,"(0, 2, 0, 2)",40,0.124,2.18434879819,0.726956400227,72.6956400227,0,2,0,2
S001,C,"(2, 1, 1, 2)",40,0.149,2.18434879819,0.726956400227,72.6956400227,2,1,1,2
S001,C,"(2, 2, 0, 1)",40,0.113,2.18434879819,0.726956400227,72.6956400227,2,2,0,1
S001,C,"(1, 0, 3, 2)",39,0.166,2.17371699396,0.728285375755,72.8285375755,1,0,3,2
S001,C,"(1, 1, 2, 1)",39,0.13,2.17371699396,0.728285375755,72.8285375755,1,1,2,1
S001,C,"(1, 2, 1, 0)",39,0.094,2.17371699396,0.728285375755,72.8285375755,1,2,1,0
S001,A,"(0, 1, 0, 0)",14,0.027,1.21952573716,0.728994280631,72.8994280631,0,1,0,0
S001,A,"(2, 0, 1, 0)",14,0.052,1.21952573716,0.728994280631,72.8994280631,2,0,1,0
S001,C,"(0, 1, 3, 0)",38,0.111,2.1633839782,0.729577002725,72.9577002725,0,1,3,0
S006,C,"(1, 1, 1, 0)",25,0.067,2.16317974662,0.729602531673,72.9602531673,1,1,1,0
S001,C,"(1, 1, 1, 2)",37,0.137,2.15334060885,0.730832423893,73.0832423893,1,1,1,2
S001,C,"(1, 2, 0, 1)",37,0.101,2.15334060885,0.730832423893,73.0832423893,1,2,0,1
S006,C,"(1, 1, 0, 1)",23,0.074,2.14830669495,0.731461663132,73.1461663132,1,1,0,1
S001,B,"(0, 1, 0, 1)",20,0.062,1.07398097218,0.731504756955,73.1504756955,0,1,0,1
S001,B,"(2, 1, 0, 0)",20,0.051,1.07398097218,0.731504756955,73.1504756955,2,1,0,0
S011,B,"(1, 1, 1, 0)",25,0.067,1.07395176544,0.731512058641,73.1512058641,1,1,1,0
S001,A,"(2, 0, 0, 1)",12,0.059,1.2073042889,0.731710158023,73.1710158023,2,0,0,1
S001,C,"(0, 0, 3, 2)",36,0.154,2.14357824708,0.732052719115,73.2052719115,0,0,3,2
S001,C,"(0, 1, 2, 1)",36,0.118,2.14357824708,0.732052719115,73.2052719115,0,1,2,1
S001,C,"(0, 2, 1, 0)",36,0.082,2.14357824708,0.732052719115,73.2052719115,0,2,1,0
S001,C,"(2, 0, 3, 1)",36,0.143,2.14357824708,0.732052719115,73.2052719115,2,0,3,1
S001,C,"(2, 1, 2, 0)",36,0.107,2.14357824708,0.732052719115,73.2052719115,2,1,2,0
S006,C,"(0, 1, 1, 0)",22,0.055,2.14118949261,0.732351313423,73.2351313423,0,1,1,0
S001,A,"(1, 0, 1, 0)",11,0.04,1.20166464346,0.732963412564,73.2963412564,1,0,1,0
S006,B,"(0, 0, 1, 1)",14,0.063,1.06753676239,0.733115809402,73.3115809402,0,0,1,1
S006,B,"(0, 1, 0, 0)",14,0.027,1.06753676239,0.733115809402,73.3115809402,0,1,0,0
S006,C,"(0, 1, 0, 1)",20,0.062,2.12757867437,0.734052665703,73.4052665703,0,1,0,1
S001,C,"(0, 1, 1, 2)",34,0.125,2.12486436364,0.734391954545,73.4391954545,0,1,1,2
S001,C,"(0, 2, 0, 1)",34,0.089,2.12486436364,0.734391954545,73.4391954545,0,2,0,1
S001,C,"(2, 0, 2, 2)",34,0.15,2.12486436364,0.734391954545,73.4391954545,2,0,2,2
S001,C,"(2, 1, 1, 1)",34,0.114,2.12486436364,0.734391954545,73.4391954545,2,1,1,1
S001,C,"(2, 2, 0, 0)",34,0.078,2.12486436364,0.734391954545,73.4391954545,2,2,0,0
S001,B,"(1, 0, 2, 0)",19,0.068,1.06089189947,0.734777025133,73.4777025133,1,0,2,0
S001,A,"(1, 0, 0, 1)",9,0.047,1.1913067797,0.735265160067,73.5265160067,1,0,0,1
S011,A,"(0, 1, 1, 0)",22,0.055,1.1912986185,0.735266973667,73.5266973667,0,1,1,0
S001,C,"(1, 0, 3, 1)",33,0.131,2.11589787295,0.735512765882,73.5512765882,1,0,3,1
S001,C,"(1, 1, 2, 0)",33,0.095,2.11589787295,0.735512765882,73.5512765882,1,1,2,0
S001,A,"(0, 0, 1, 0)",8,0.028,1.18658612512,0.736314194419,73.6314194419,0,0,1,0
S006,C,"(1, 0, 1, 1)",17,0.075,2.10868764361,0.736414044549,73.6414044549,1,0,1,1
S006,C,"(1, 1, 0, 0)",17,0.039,2.10868764361,0.736414044549,73.6414044549,1,1,0,0
S001,C,"(2, 1, 0, 2)",32,0.121,2.10718241376,0.73660219828,73.660219828,2,1,0,2
S001,C,"(1, 0, 2, 2)",31,0.138,2.09871154167,0.737661057291,73.7661057291,1,0,2,2
S001,C,"(1, 1, 1, 1)",31,0.102,2.09871154167,0.737661057291,73.7661057291,1,1,1,1
S001,C,"(1, 2, 0, 0)",31,0.066,2.09871154167,0.737661057291,73.7661057291,1,2,0,0
S001,A,"(0, 0, 0, 1)",6,0.035,1.17807433785,0.738205702699,73.8205702699,0,0,0,1
S001,A,"(2, 0, 0, 0)",6,0.024,1.17807433785,0.738205702699,73.8205702699,2,0,0,0
S006,C,"(0, 0, 1, 1)",14,0.063,2.09159568932,0.738550538835,73.8550538835,0,0,1,1
S006,C,"(0, 1, 0, 0)",14,0.027,2.09159568932,0.738550538835,73.8550538835,0,1,0,0
S001,C,"(0, 0, 3, 1)",30,0.119,2.09047920076,0.738690099905,73.8690099905,0,0,3,1
S001,C,"(0, 1, 2, 0)",30,0.083,2.09047920076,0.738690099905,73.8690099905,0,1,2,0
S001,C,"(2, 0, 3, 0)",30,0.108,2.09047920076,0.738690099905,73.8690099905,2,0,3,0
S001,C,"(1, 1, 0, 2)",29,0.109,2.08247971113,0.739690036109,73.9690036109,1,1,0,2
S006,B,"(1, 0, 1, 0)",11,0.04,1.04064066852,0.739839832869,73.9839832869,1,0,1,0
S006,C,"(1, 0, 1, 0)",11,0.04,2.07630594266,0.740461757168,74.0461757168,1,0,1,0
S001,A,"(1, 0, 0, 0)",3,0.012,1.16779458103,0.740490093105,74.0490093105,1,0,0,0
S001,C,"(0, 0, 2, 2)",28,0.126,2.07470775826,0.740661530218,74.0661530218,0,0,2,2
S001,C,"(0, 1, 1, 1)",28,0.09,2.07470775826,0.740661530218,74.0661530218,0,1,1,1
S001,C,"(0, 2, 0, 0)",28,0.054,2.07470775826,0.740661530218,74.0661530218,0,2,0,0
S001,C,"(2, 0, 2, 1)",28,0.115,2.07470775826,0.740661530218,74.0661530218,2,0,2,1
S001,C,"(2, 1, 1, 0)",28,0.079,2.07470775826,0.740661530218,74.0661530218,2,1,1,0
S001,B,"(1, 1, 0, 0)",17,0.039,1.03718790182,0.740703024545,74.0703024545,1,1,0,0
S001,C,"(1, 0, 3, 0)",27,0.096,2.06715838424,0.74160520197,74.160520197,1,0,3,0
S006,C,"(1, 0, 0, 1)",9,0.047,2.06714116872,0.741607353911,74.1607353911,1,0,0,1
S006,C,"(0, 0, 1, 0)",8,0.028,2.06288030198,0.742139962253,74.2139962253,0,0,1,0
S001,C,"(0, 1, 0, 2)",26,0.097,2.05982698084,0.742521627395,74.2521627395,0,1,0,2
S001,C,"(2, 0, 1, 2)",26,0.122,2.05982698084,0.742521627395,74.2521627395,2,0,1,2
S001,C,"(2, 1, 0, 1)",26,0.086,2.05982698084,0.742521627395,74.2521627395,2,1,0,1
S006,C,"(0, 0, 0, 1)",6,0.035,2.0550395769,0.743120052888,74.3120052888,0,0,0,1
S001,B,"(0, 0, 2, 0)",16,0.056,1.02645368114,0.743386579715,74.3386579715,0,0,2,0
S001,C,"(1, 0, 2, 1)",25,0.103,2.05270928461,0.743411339424,74.3411339424,1,0,2,1
S001,C,"(1, 1, 1, 0)",25,0.067,2.05270928461,0.743411339424,74.3411339424,1,1,1,0
S011,B,"(0, 1, 1, 0)",22,0.055,1.02571987673,0.743570030817,74.3570030817,0,1,1,0
S006,B,"(1, 0, 0, 1)",9,0.047,1.02543424613,0.743641438469,74.3641438469,1,0,0,1
S011,A,"(1, 1, 0, 0)",17,0.039,1.15201749374,0.743996112502,74.3996112502,1,1,0,0
S001,C,"(0, 0, 3, 0)",24,0.084,2.04580137401,0.744274828248,74.4274828248,0,0,3,0
S006,C,"(1, 0, 0, 0)",3,0.012,2.04519101713,0.744351122859,74.4351122859,1,0,0,0
S001,C,"(1, 0, 1, 2)",23,0.11,2.0390996689,0.745112541388,74.5112541388,1,0,1,2
S001,C,"(1, 1, 0, 1)",23,0.074,2.0390996689,0.745112541388,74.5112541388,1,1,0,1
S006,B,"(0, 0, 1, 0)",8,0.028,1.01858865761,0.745352835599,74.5352835599,0,0,1,0
S001,C,"(0, 0, 2, 1)",22,0.091,2.03260093245,0.745924883444,74.5924883444,0,0,2,1
S001,C,"(0, 1, 1, 0)",22,0.055,2.03260093245,0.745924883444,74.5924883444,0,1,1,0
S001,C,"(2, 0, 2, 0)",22,0.08,2.03260093245,0.745924883444,74.5924883444,2,0,2,0
S001,C,"(0, 0, 1, 2)",20,0.098,2.0202011668,0.747474854149,74.7474854149,0,0,1,2
S001,C,"(0, 1, 0, 1)",20,0.062,2.0202011668,0.747474854149,74.7474854149,0,1,0,1
S001,C,"(2, 0, 1, 1)",20,0.087,2.0202011668,0.747474854149,74.7474854149,2,0,1,1
S001,C,"(2, 1, 0, 0)",20,0.051,2.0202011668,0.747474854149,74.7474854149,2,1,0,0
S001,C,"(1, 0, 2, 0)",19,0.068,2.01429544028,0.748213069965,74.8213069965,1,0,2,0
S001,B,"(0, 0, 1, 1)",14,0.063,1.006974804,0.748256299,74.8256299,0,0,1,1
S001,B,"(0, 1, 0, 0)",14,0.027,1.006974804,0.748256299,74.8256299,0,1,0,0
S001,B,"(2, 0, 1, 0)",14,0.052,1.006974804,0.748256299,74.8256299,2,0,1,0
S011,A,"(0, 1, 0, 0)",14,0.027,1.13250684,0.748331813332,74.8331813332,0,1,0,0
S006,B,"(0, 0, 0, 1)",6,0.035,1.00636234106,0.748409414734,74.8409414734,0,0,0,1
S001,C,"(2, 0, 0, 2)",18,0.094,2.00858331578,0.748927085528,74.8927085528,2,0,0,2
S001,C,"(1, 0, 1, 1)",17,0.075,2.00306341847,0.749617072691,74.9617072691,1,0,1,1
S001,C,"(1, 1, 0, 0)",17,0.039,2.00306341847,0.749617072691,74.9617072691,1,1,0,0
S001,C,"(0, 0, 2, 0)",16,0.056,1.99773480765,0.750283149044,75.0283149044,0,0,2,0
S001,C,"(1, 0, 0, 2)",15,0.082,1.99259701339,0.750925373326,75.0925373326,1,0,0,2
S001,C,"(0, 0, 1, 1)",14,0.063,1.98765008398,0.751543739503,75.1543739503,0,0,1,1
S001,C,"(0, 1, 0, 0)",14,0.027,1.98765008398,0.751543739503,75.1543739503,0,1,0,0
S001,C,"(2, 0, 1, 0)",14,0.052,1.98765008398,0.751543739503,75.1543739503,2,0,1,0
S006,B,"(1, 0, 0, 0)",3,0.012,0.991739318422,0.752065170395,75.2065170395,1,0,0,0
S011,A,"(1, 0, 1, 0)",11,0.04,1.1156977654,0.752067163245,75.2067163245,1,0,1,0
S001,B,"(0, 0, 0, 2)",12,0.07,0.989888667158,0.75252783321,75.252783321,0,0,0,2
S001,B,"(2, 0, 0, 1)",12,0.059,0.989888667158,0.75252783321,75.252783321,2,0,0,1
S001,C,"(0, 0, 0, 2)",12,0.07,1.97833199016,0.752708501231,75.2708501231,0,0,0,2
S001,C,"(2, 0, 0, 1)",12,0.059,1.97833199016,0.752708501231,75.2708501231,2,0,0,1
S001,C,"(1, 0, 1, 0)",11,0.04,1.97396416453,0.753254479433,75.3254479433,1,0,1,0
S001,C,"(1, 0, 0, 1)",9,0.047,1.96582592999,0.754271758752,75.4271758752,1,0,0,1
S001,B,"(1, 0, 1, 0)",11,0.04,0.982164206935,0.754458948266,75.4458948266,1,0,1,0
S001,C,"(0, 0, 1, 0)",8,0.028,1.96206498968,0.75474187629,75.474187629,0,0,1,0
S011,A,"(0, 0, 1, 0)",8,0.028,1.10144721478,0.75523395227,75.523395227,0,0,1,0
S001,C,"(0, 0, 0, 1)",6,0.035,1.95519585526,0.755600518092,75.5600518092,0,0,0,1
S001,C,"(2, 0, 0, 0)",6,0.024,1.95519585526,0.755600518092,75.5600518092,2,0,0,0
S001,C,"(1, 0, 0, 0)",3,0.012,1.94672531057,0.756659336179,75.6659336179,1,0,0,0
S001,B,"(1, 0, 0, 1)",9,0.047,0.968235055556,0.757941236111,75.7941236111,1,0,0,1
S011,B,"(1, 1, 0, 0)",17,0.039,0.964567273582,0.758858181604,75.8858181604,1,1,0,0
S011,A,"(1, 0, 0, 0)",3,0.012,1.08352517855,0.759216626989,75.9216626989,1,0,0,0
S001,B,"(0, 0, 1, 0)",8,0.028,0.961996660802,0.759500834799,75.9500834799,0,0,1,0
S001,B,"(0, 0, 0, 1)",6,0.035,0.950923939302,0.762269015174,76.2269015174,0,0,0,1
S001,B,"(2, 0, 0, 0)",6,0.024,0.950923939302,0.762269015174,76.2269015174,2,0,0,0
S011,C,"(1, 1, 1, 0)",25,0.067,1.90000540574,0.762499324283,76.2499324283,1,1,1,0
S011,C,"(0, 1, 1, 0)",22,0.055,1.88113002062,0.764858747423,76.4858747423,0,1,1,0
S001,B,"(1, 0, 0, 0)",3,0.012,0.937877074479,0.76553073138,76.553073138,1,0,0,0
S011,B,"(0, 1, 0, 0)",14,0.027,0.936400771082,0.765899807229,76.5899807229,0,1,0,0
S011,C,"(1, 1, 0, 0)",17,0.039,1.85332727378,0.768334090778,76.8334090778,1,1,0,0
S011,C,"(0, 1, 0, 0)",14,0.027,1.83876886622,0.770153891722,77.0153891722,0,1,0,0
S011,B,"(1, 0, 1, 0)",11,0.04,0.913201763104,0.771699559224,77.1699559224,1,0,1,0
S011,C,"(1, 0, 1, 0)",11,0.04,1.82579878325,0.771775152093,77.1775152093,1,0,1,0
S011,C,"(0, 0, 1, 0)",8,0.028,1.81447157724,0.773191052846,77.3191052846,0,0,1,0
S011,C,"(1, 0, 0, 0)",3,0.012,1.7997234638,0.775034567024,77.5034567024,1,0,0,0
S011,B,"(0, 0, 1, 0)",8,0.028,0.894271950279,0.77643201243,77.643201243,0,0,1,0
S011,B,"(1, 0, 0, 0)",3,0.012,0.871450882691,0.782137279327,78.2137279327,1,0,0,0
